generations	U	S_0	A_0	O_0	fitness_function	fit_s	fit_h	mean_hetloci	var_hetloci	mean_homloci	var_homloci	mean_totmuts	var_totmuts	var_mean_totmuts	w_self	w_apomixis	w_outcross	w_popmean	IBD	S_secondary
  644	1.5	0	0	1	multiplicative	1	0.02	73.4999	73.4999	0	0	73.4999	73.4999	1	0	0	0.223131	0.223131	0	0
  644	1.5	0.02	0	0.98	multiplicative	1	0.02	73.4999	73.4999	0	0	73.4999	73.4999	1	3.39843e-09	0	0.223131	0.218668	1	3.1083e-10
  644	1.5	0.04	0	0.96	multiplicative	1	0.02	73.4999	73.4999	0	0	73.4999	73.4999	1	3.39845e-09	0	0.223131	0.214206	1	6.34615e-10
  644	1.5	0.06	0	0.94	multiplicative	1	0.02	73.4999	73.4999	0	0	73.4999	73.4999	1	3.39847e-09	0	0.223131	0.209743	1	9.7218e-10
  644	1.5	0.08	0	0.92	multiplicative	1	0.02	73.4999	73.4999	0	0	73.4999	73.4999	1	3.39849e-09	0	0.223131	0.20528	1	1.32443e-09
  644	1.5	0.1	0	0.9	multiplicative	1	0.02	73.4999	73.4999	0	0	73.4999	73.4999	1	3.39851e-09	0	0.223131	0.200818	1	1.69233e-09
  644	1.5	0.12	0	0.88	multiplicative	1	0.02	73.4999	73.4999	0	0	73.4999	73.4999	1	3.39853e-09	0	0.223131	0.196355	1	2.07697e-09
  644	1.5	0.14	0	0.86	multiplicative	1	0.02	73.4998	73.4999	0	0	73.4998	73.4999	1	3.39855e-09	0	0.223131	0.191893	1	2.4795e-09
  644	1.5	0.16	0	0.84	multiplicative	1	0.02	73.4998	73.4999	0	0	73.4998	73.4999	1	3.39857e-09	0	0.223131	0.18743	1	2.9012e-09
  644	1.5	0.18	0	0.82	multiplicative	1	0.02	73.4998	73.4999	0	0	73.4998	73.4999	1	3.39859e-09	0	0.223131	0.182967	1	3.34348e-09
  644	1.5	0.2	0	0.8	multiplicative	1	0.02	73.4998	73.4999	0	0	73.4998	73.4999	1	3.39862e-09	0	0.223131	0.178505	1	3.80787e-09
  645	1.5	0.22	0	0.78	multiplicative	1	0.02	73.4998	73.4999	0	0	73.4998	73.4999	1	3.39864e-09	0	0.223131	0.174042	1	4.29609e-09
  645	1.5	0.24	0	0.76	multiplicative	1	0.02	73.4998	73.4999	0	0	73.4998	73.4999	1	3.39867e-09	0	0.223131	0.169579	1	4.81002e-09
  645	1.5	0.26	0	0.74	multiplicative	1	0.02	73.4998	73.4999	0	0	73.4998	73.4999	1	3.3987e-09	0	0.223131	0.165117	1	5.35173e-09
  645	1.5	0.28	0	0.72	multiplicative	1	0.02	73.4998	73.4999	0	0	73.4998	73.4999	1	3.39873e-09	0	0.223131	0.160654	1	5.92355e-09
  645	1.5	0.3	0	0.7	multiplicative	1	0.02	73.4998	73.4999	0	0	73.4998	73.4999	1	3.39876e-09	0	0.223131	0.156192	1	6.52806e-09
  645	1.5	0.32	0	0.68	multiplicative	1	0.02	73.4998	73.4999	0	0	73.4998	73.4999	1	3.3988e-09	0	0.223131	0.151729	1	7.16814e-09
  1331	1.5	0.34	0	0.66	multiplicative	1	0.02	69.9129	74.3321	0	0	69.9129	74.3321	1.06321	0.000132342	0	0.239846	0.158343	0.999448	0.000284169
  1227	1.5	0.36	0	0.64	multiplicative	1	0.02	65.5302	75.11	0	0	65.5302	75.11	1.14619	0.000342847	0	0.26197	0.167784	0.998691	0.000735616
  1193	1.5	0.38	0	0.62	multiplicative	1	0.02	61.2538	75.5689	0	0	61.2538	75.5689	1.2337	0.000614707	0	0.28551	0.17725	0.997847	0.00131785
  1094	1.5	0.4	0	0.6	multiplicative	1	0.02	57.0638	75.676	0	0	57.0638	75.676	1.32617	0.000964489	0	0.310612	0.186753	0.996895	0.0020658
  1033	1.5	0.42	0	0.58	multiplicative	1	0.02	52.9441	75.39	0	0	52.9441	75.39	1.42395	0.0014144	0	0.337427	0.196302	0.995808	0.00302621
  932	1.5	0.44	0	0.56	multiplicative	1	0.02	48.8803	74.6604	0	0	48.8803	74.6604	1.52741	0.00199521	0	0.366124	0.205907	0.99455	0.00426352
  853	1.5	0.46	0	0.54	multiplicative	1	0.02	44.859	73.4246	0	0	44.859	73.4246	1.63679	0.00275068	0	0.396898	0.21559	0.99307	0.00586905
  763	1.5	0.48	0	0.52	multiplicative	1	0.02	40.8679	71.6049	0	0	40.8679	71.6049	1.7521	0.00374552	0	0.429969	0.225382	0.991289	0.00797691
  663	1.5	0.5	0	0.5	multiplicative	1	0.02	36.8952	69.1033	0	0	36.8952	69.1033	1.87296	0.00507986	0	0.465587	0.235334	0.989089	0.0107929
  601	1.5	0.52	0	0.48	multiplicative	1	0.02	32.928	65.7941	0	0	32.928	65.7941	1.99812	0.00691828	0	0.504056	0.245544	0.986275	0.0146512
  528	1.5	0.54	0	0.46	multiplicative	1	0.02	28.9492	61.5098	0	0	28.9492	61.5098	2.12475	0.00955272	0	0.545772	0.256213	0.982497	0.0201335
  469	1.5	0.56	0	0.44	multiplicative	1	0.02	24.9286	56.0141	0	0	24.9286	56.0141	2.24698	0.0135575	0	0.591362	0.267792	0.977074	0.0283511
  404	1.5	0.58	0	0.42	multiplicative	1	0.02	20.7878	48.9192	0	0	20.7878	48.9192	2.35326	0.0202676	0	0.642206	0.281482	0.968441	0.0417618
  290	1.5	0.6	0	0.4	multiplicative	1	0.02	16.2454	39.2958	0	0	16.2454	39.2958	2.41889	0.0340328	0	0.702894	0.301577	0.951582	0.0677096
  187	1.5	0.62	0	0.38	multiplicative	1	0.02	10.547	24.9479	0	0	10.547	24.9479	2.3654	0.078008	0	0.787032	0.347437	0.900883	0.139205
  152	1.5	0.64	0	0.36	multiplicative	1	0.02	7.41764	16.5911	0	0	7.41764	16.5911	2.2367	0.136105	0	0.837418	0.388578	0.83747	0.22417
  109	1.5	0.66	0	0.34	multiplicative	1	0.02	6.06532	12.9782	0	0	6.06532	12.9782	2.13974	0.17651	0	0.86018	0.408958	0.794798	0.284863
  86	1.5	0.68	0	0.32	multiplicative	1	0.02	5.21873	10.7341	0	0	5.21873	10.7341	2.05684	0.208799	0	0.874745	0.421902	0.761303	0.336532
  71	1.5	0.7	0	0.3	multiplicative	1	0.02	4.60539	9.12445	0	0	4.60539	9.12445	1.98125	0.2364	0	0.885453	0.431116	0.733017	0.383842
  62	1.5	0.72	0	0.28	multiplicative	1	0.02	4.12718	7.88352	0	0	4.12718	7.88352	1.91015	0.260804	0	0.893894	0.438069	0.708239	0.428651
  54	1.5	0.74	0	0.26	multiplicative	1	0.02	3.73745	6.88446	0	0	3.73745	6.88446	1.84202	0.282814	0	0.900833	0.443499	0.686053	0.471889
  48	1.5	0.76	0	0.24	multiplicative	1	0.02	3.41027	6.0565	0	0	3.41027	6.0565	1.77596	0.302929	0	0.906702	0.447834	0.6659	0.514087
  44	1.5	0.78	0	0.22	multiplicative	1	0.02	3.12968	5.35592	0	0	3.12968	5.35592	1.71133	0.321485	0	0.911766	0.451347	0.647404	0.555578
  41	1.5	0.8	0	0.2	multiplicative	1	0.02	2.88512	4.75376	0	0	2.88512	4.75376	1.64768	0.338724	0	0.916204	0.45422	0.630296	0.596582
  38	1.5	0.82	0	0.18	multiplicative	1	0.02	2.66925	4.2298	0	0	2.66925	4.2298	1.58464	0.354829	0	0.92014	0.456585	0.614375	0.637252
  36	1.5	0.84	0	0.16	multiplicative	1	0.02	2.47673	3.76933	0	0	2.47673	3.76933	1.5219	0.369942	0	0.923665	0.458537	0.599485	0.6777
  35	1.5	0.86	0	0.14	multiplicative	1	0.02	2.30359	3.36134	0	0	2.30359	3.36134	1.45918	0.384175	0	0.926847	0.460149	0.585503	0.718008
  33	1.5	0.88	0	0.12	multiplicative	1	0.02	2.14674	2.99735	0	0	2.14674	2.99735	1.39623	0.397624	0	0.92974	0.461478	0.572328	0.758236
  32	1.5	0.9	0	0.1	multiplicative	1	0.02	2.0038	2.67067	0	0	2.0038	2.67067	1.33281	0.410365	0	0.932385	0.462567	0.559877	0.798432
  31	1.5	0.92	0	0.08	multiplicative	1	0.02	1.87282	2.376	0	0	1.87282	2.376	1.26867	0.422464	0	0.934815	0.463452	0.548078	0.838634
  31	1.5	0.94	0	0.06	multiplicative	1	0.02	1.75225	2.10898	0	0	1.75225	2.10898	1.20358	0.433978	0	0.937059	0.464163	0.536872	0.878871
  30	1.5	0.96	0	0.04	multiplicative	1	0.02	1.64081	1.86607	0	0	1.64081	1.86607	1.13729	0.444957	0	0.939137	0.464724	0.526207	0.919166
  29	1.5	0.98	0	0.02	multiplicative	1	0.02	1.53741	1.6443	0	0	1.53741	1.6443	1.06952	0.455442	0	0.94107	0.465154	0.516039	0.959537
  28	1.5	1	0	0	multiplicative	1	0.02	1.44118	1.44118	0	0	1.44118	1.44118	1	0.465471	0	0	0.465471	0	1
