generations	U	S_0	A_0	O_0	fitness_function	fit_s	fit_h	mean_hetloci	var_hetloci	mean_homloci	var_homloci	mean_totmuts	var_totmuts	var_mean_totmuts	w_self	w_apomixis	w_outcross	w_popmean	IBD	S_secondary
  392	1.5	0	0	1	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	0	0	1	1	0	0
  392	1.5	0.02	0	0.98	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.98	1	1.96122e-37
  392	1.5	0.04	0	0.96	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.96	1	4.00416e-37
  392	1.5	0.06	0	0.94	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.94	1	6.13403e-37
  392	1.5	0.08	0	0.92	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.92	1	8.3565e-37
  392	1.5	0.1	0	0.9	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.9	1	1.06778e-36
  392	1.5	0.12	0	0.88	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.88	1	1.31045e-36
  392	1.5	0.14	0	0.86	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.86	1	1.56442e-36
  392	1.5	0.16	0	0.84	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.84	1	1.83047e-36
  392	1.5	0.18	0	0.82	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.82	1	2.10951e-36
  392	1.5	0.2	0	0.8	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.8	1	2.4025e-36
  392	1.5	0.22	0	0.78	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.78	1	2.71051e-36
  392	1.5	0.24	0	0.76	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.76	1	3.03473e-36
  392	1.5	0.26	0	0.74	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.74	1	3.37648e-36
  392	1.5	0.28	0	0.72	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.72	1	3.73722e-36
  392	1.5	0.3	0	0.7	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.7	1	4.11856e-36
  392	1.5	0.32	0	0.68	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.68	1	4.52235e-36
  392	1.5	0.34	0	0.66	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60999e-36	0	1	0.66	1	4.9506e-36
  393	1.5	0.36	0	0.64	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60997e-36	0	1	0.64	1	5.40561e-36
  393	1.5	0.38	0	0.62	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60997e-36	0	1	0.62	1	5.88998e-36
  393	1.5	0.4	0	0.6	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60997e-36	0	1	0.6	1	6.40665e-36
  393	1.5	0.42	0	0.58	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60997e-36	0	1	0.58	1	6.95894e-36
  393	1.5	0.44	0	0.56	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60997e-36	0	1	0.56	1	7.55069e-36
  393	1.5	0.46	0	0.54	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60997e-36	0	1	0.54	1	8.18627e-36
  393	1.5	0.48	0	0.52	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60997e-36	0	1	0.52	1	8.87075e-36
  393	1.5	0.5	0	0.5	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.5	1	9.60998e-36
  393	1.5	0.52	0	0.48	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.48	1	1.04108e-35
  393	1.5	0.54	0	0.46	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.46	1	1.12813e-35
  393	1.5	0.56	0	0.44	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60998e-36	0	1	0.44	1	1.22309e-35
  394	1.5	0.58	0	0.42	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60997e-36	0	1	0.42	1	1.32709e-35
  394	1.5	0.6	0	0.4	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	9.60997e-36	0	1	0.4	1	1.4415e-35
  394	1.5	0.62	0	0.38	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	7.17781e-30	0	1	0.38	1	1.17112e-29
  395	1.5	0.64	0	0.36	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	2.01743e-15	0	1	0.36	1	3.58654e-15
  397	1.5	0.66	0	0.34	multiplicative	1	0	460.672	355.907	0	0	460.672	355.907	0.772582	0.349242	0	1	0.5705	0.650758	0.404031
* 2001	1.5	0.68	0	0.32	multiplicative	1	0	210.998	834.861	0	0	210.998	834.861	3.95672	0.0509608	0	1	0.354653	0.949039	0.0977104
  202	1.5	0.7	0	0.3	multiplicative	1	0	6.7866	16.5035	0	0	6.7866	16.5035	2.43178	0.169603	0	1	0.418722	0.830397	0.283534
  111	1.5	0.72	0	0.28	multiplicative	1	0	5.3626	11.9204	0	0	5.3626	11.9204	2.22288	0.218275	0	1	0.437158	0.781725	0.359499
  81	1.5	0.74	0	0.26	multiplicative	1	0	4.5714	9.51827	0	0	4.5714	9.51827	2.08213	0.253021	0	1	0.447235	0.746979	0.41865
  65	1.5	0.76	0	0.24	multiplicative	1	0	4.01734	7.90393	0	0	4.01734	7.90393	1.96745	0.281465	0	1	0.453913	0.718535	0.471264
  55	1.5	0.78	0	0.22	multiplicative	1	0	3.59154	6.70499	0	0	3.59154	6.70499	1.86689	0.306007	0	1	0.458685	0.693993	0.520368
  48	1.5	0.8	0	0.2	multiplicative	1	0	3.24699	5.76386	0	0	3.24699	5.76386	1.77514	0.327788	0	1	0.462231	0.672212	0.567315
  43	1.5	0.82	0	0.18	multiplicative	1	0	2.9588	4.99836	0	0	2.9588	4.99836	1.68932	0.347464	0	1	0.464921	0.652536	0.612837
  40	1.5	0.84	0	0.16	multiplicative	1	0	2.7121	4.36004	0	0	2.7121	4.36004	1.60763	0.365456	0	1	0.466983	0.634544	0.657375
  37	1.5	0.86	0	0.14	multiplicative	1	0	2.49724	3.81785	0	0	2.49724	3.81785	1.52883	0.382056	0	1	0.468568	0.617944	0.701217
