generations	U	S_0	A_0	O_0	fitness_function	fit_s	fit_h	mean_hetloci	var_hetloci	mean_homloci	var_homloci	mean_totmuts	var_totmuts	var_mean_totmuts	w_self	w_apomixis	w_outcross	w_popmean	IBD	S_secondary
  136	0.02	0.32	0	0.68	multiplicative	1	0	0.107366	0.108884	0	0	0.107366	0.108884	1.01413	0.968706	0	1	0.989986	0.031294	0.313122
  126	0.02	0.34	0	0.66	multiplicative	1	0	0.0996586	0.10103	0	0	0.0996586	0.10103	1.01376	0.97057	0	1	0.989994	0.02943	0.333329
  118	0.02	0.36	0	0.64	multiplicative	1	0	0.092832	0.0940751	0	0	0.092832	0.0940751	1.01339	0.972224	0	1	0.990001	0.0277761	0.353536
  110	0.02	0.38	0	0.62	multiplicative	1	0	0.0867436	0.087873	0	0	0.0867436	0.087873	1.01302	0.973701	0	1	0.990007	0.0262986	0.373741
  104	0.02	0.4	0	0.6	multiplicative	1	0	0.0812797	0.0823078	0	0	0.0812797	0.0823078	1.01265	0.975029	0	1	0.990012	0.0249708	0.393947
  98	0.02	0.42	0	0.58	multiplicative	1	0	0.076349	0.0772863	0	0	0.076349	0.0772863	1.01228	0.976229	0	1	0.990016	0.0237709	0.414151
  92	0.02	0.44	0	0.56	multiplicative	1	0	0.0718768	0.0727325	0	0	0.0718768	0.0727325	1.0119	0.977319	0	1	0.99002	0.0226813	0.434355
  87	0.02	0.46	0	0.54	multiplicative	1	0	0.0678022	0.0685841	0	0	0.0678022	0.0685841	1.01153	0.978312	0	1	0.990024	0.0216875	0.454559
  83	0.02	0.48	0	0.52	multiplicative	1	0	0.0640743	0.0647892	0	0	0.0640743	0.0647892	1.01116	0.979223	0	1	0.990027	0.0207774	0.474762
  78	0.02	0.5	0	0.5	multiplicative	1	0	0.0606506	0.0613046	0	0	0.0606506	0.0613046	1.01078	0.980059	0	1	0.99003	0.0199407	0.494965
  75	0.02	0.52	0	0.48	multiplicative	1	0	0.0574953	0.0580937	0	0	0.0574953	0.0580937	1.01041	0.980831	0	1	0.990032	0.019169	0.515167
  71	0.02	0.54	0	0.46	multiplicative	1	0	0.0545781	0.0551255	0	0	0.0545781	0.0551255	1.01003	0.981545	0	1	0.990034	0.018455	0.53537
  68	0.02	0.56	0	0.44	multiplicative	1	0	0.051873	0.0523735	0	0	0.051873	0.0523735	1.00965	0.982208	0	1	0.990036	0.0177924	0.555572
  65	0.02	0.58	0	0.42	multiplicative	1	0	0.0493576	0.0498149	0	0	0.0493576	0.0498149	1.00927	0.982824	0	1	0.990038	0.0171759	0.575774
  62	0.02	0.6	0	0.4	multiplicative	1	0	0.0470126	0.0474302	0	0	0.0470126	0.0474302	1.00888	0.983399	0	1	0.99004	0.0166008	0.595976
  59	0.02	0.62	0	0.38	multiplicative	1	0	0.0448214	0.045202	0	0	0.0448214	0.045202	1.00849	0.983937	0	1	0.990041	0.0160631	0.616177
  57	0.02	0.64	0	0.36	multiplicative	1	0	0.0427692	0.0431156	0	0	0.0427692	0.0431156	1.0081	0.984441	0	1	0.990042	0.0155592	0.636379
  55	0.02	0.66	0	0.34	multiplicative	1	0	0.0408432	0.0411579	0	0	0.0408432	0.0411579	1.00771	0.984914	0	1	0.990043	0.015086	0.656581
  53	0.02	0.68	0	0.32	multiplicative	1	0	0.0390321	0.0393173	0	0	0.0390321	0.0393173	1.00731	0.985359	0	1	0.990044	0.0146409	0.676782
  51	0.02	0.7	0	0.3	multiplicative	1	0	0.0373259	0.0375836	0	0	0.0373259	0.0375836	1.0069	0.985779	0	1	0.990045	0.0142213	0.696983
  49	0.02	0.72	0	0.28	multiplicative	1	0	0.0357158	0.0359477	0	0	0.0357158	0.0359477	1.0065	0.986175	0	1	0.990046	0.0138252	0.717185
  47	0.02	0.74	0	0.26	multiplicative	1	0	0.0341938	0.0344017	0	0	0.0341938	0.0344017	1.00608	0.986549	0	1	0.990046	0.0134507	0.737386
  45	0.02	0.76	0	0.24	multiplicative	1	0	0.0327529	0.0329384	0	0	0.0327529	0.0329384	1.00566	0.986904	0	1	0.990047	0.0130959	0.757587
  44	0.02	0.78	0	0.22	multiplicative	1	0	0.0313869	0.0315512	0	0	0.0313869	0.0315512	1.00524	0.987241	0	1	0.990048	0.0127595	0.777788
  42	0.02	0.8	0	0.2	multiplicative	1	0	0.0300899	0.0302345	0	0	0.0300899	0.0302345	1.00481	0.98756	0	1	0.990048	0.0124399	0.79799
  41	0.02	0.82	0	0.18	multiplicative	1	0	0.0288569	0.0289829	0	0	0.0288569	0.0289829	1.00437	0.987864	0	1	0.990048	0.0121361	0.818191
  40	0.02	0.84	0	0.16	multiplicative	1	0	0.0276833	0.0277919	0	0	0.0276833	0.0277919	1.00392	0.988153	0	1	0.990049	0.0118467	0.838392
  38	0.02	0.86	0	0.14	multiplicative	1	0	0.0265649	0.026657	0	0	0.0265649	0.026657	1.00347	0.988429	0	1	0.990049	0.0115709	0.858593
  37	0.02	0.88	0	0.12	multiplicative	1	0	0.0254978	0.0255744	0	0	0.0254978	0.0255744	1.003	0.988692	0	1	0.990049	0.0113077	0.878794
  36	0.02	0.9	0	0.1	multiplicative	1	0	0.0244787	0.0245406	0	0	0.0244787	0.0245406	1.00253	0.988944	0	1	0.990049	0.0110562	0.898995
  35	0.02	0.92	0	0.08	multiplicative	1	0	0.0235043	0.0235524	0	0	0.0235043	0.0235524	1.00205	0.989184	0	1	0.99005	0.0108157	0.919196
  34	0.02	0.94	0	0.06	multiplicative	1	0	0.0225718	0.0226068	0	0	0.0225718	0.0226068	1.00155	0.989415	0	1	0.99005	0.0105854	0.939397
  33	0.02	0.96	0	0.04	multiplicative	1	0	0.0216785	0.0217012	0	0	0.0216785	0.0217012	1.00105	0.989635	0	1	0.99005	0.0103648	0.959598
  32	0.02	0.98	0	0.02	multiplicative	1	0	0.020822	0.020833	0	0	0.020822	0.020833	1.00053	0.989847	0	1	0.99005	0.0101532	0.979799
  31	0.02	1	0	0	multiplicative	1	0	0.02	0.02	0	0	0.02	0.02	1	0.99005	0	0	0.99005	0	1
