generations	U	S_0	A_0	O_0	fitness_function	fit_s	fit_h	mean_hetloci	var_hetloci	mean_homloci	var_homloci	mean_totmuts	var_totmuts	var_mean_totmuts	w_self	w_apomixis	w_outcross	w_popmean	IBD	S_secondary
  1245	2	0.38	0	0.62	multiplicative	1	0.02	73.5802	104.063	0	0	73.5802	104.063	1.41429	0.00063592	0	0.22132	0.13746	0.997127	0.00175796
  1169	2	0.4	0	0.6	multiplicative	1	0.02	69.3971	104.346	0	0	69.3971	104.346	1.50361	0.000859535	0	0.24075	0.144794	0.99643	0.00237451
  1083	2	0.42	0	0.58	multiplicative	1	0.02	65.2847	104.302	0	0	65.2847	104.302	1.59765	0.00113585	0	0.261501	0.152148	0.995656	0.00313548
  985	2	0.44	0	0.56	multiplicative	1	0.02	61.2283	103.892	0	0	61.2283	103.892	1.6968	0.00147805	0	0.283708	0.159527	0.99479	0.00407671
  878	2	0.46	0	0.54	multiplicative	1	0.02	57.2141	103.07	0	0	57.2141	103.07	1.80148	0.00190367	0	0.307524	0.166938	0.99381	0.00524559
  804	2	0.48	0	0.52	multiplicative	1	0.02	53.2301	101.777	0	0	53.2301	101.777	1.91203	0.00243633	0	0.333117	0.17439	0.992686	0.00670586
  717	2	0.5	0	0.5	multiplicative	1	0.02	49.2654	99.9463	0	0	49.2654	99.9463	2.02873	0.00310865	0	0.360678	0.181893	0.991381	0.00854526
  620	2	0.52	0	0.48	multiplicative	1	0.02	45.3097	97.4925	0	0	45.3097	97.4925	2.15169	0.00396691	0	0.39042	0.189464	0.989839	0.0108875
  550	2	0.54	0	0.46	multiplicative	1	0.02	41.3535	94.3134	0	0	41.3535	94.3134	2.28066	0.00507895	0	0.422583	0.197131	0.987981	0.0139127
  486	2	0.56	0	0.44	multiplicative	1	0.02	37.3889	90.2844	0	0	37.3889	90.2844	2.41474	0.00654808	0	0.457432	0.204937	0.985685	0.017893
  429	2	0.58	0	0.42	multiplicative	1	0.02	33.4091	85.253	0	0	33.4091	85.253	2.55179	0.00853946	0	0.495252	0.212959	0.982757	0.0232575
  361	2	0.6	0	0.4	multiplicative	1	0.02	29.4088	79.0353	0	0	29.4088	79.0353	2.68747	0.0113326	0	0.536354	0.221341	0.978871	0.0307198
  315	2	0.62	0	0.38	multiplicative	1	0.02	25.3847	71.417	0	0	25.3847	71.417	2.81338	0.0154337	0	0.581061	0.230372	0.973439	0.0415367
  260	2	0.64	0	0.36	multiplicative	1	0.02	21.3355	62.1739	0	0	21.3355	62.1739	2.91411	0.0218358	0	0.629711	0.240671	0.965324	0.0580664
  207	2	0.66	0	0.34	multiplicative	1	0.02	17.2727	51.1773	0	0	17.2727	51.1773	2.96291	0.0326388	0	0.682504	0.253593	0.952178	0.0849456
  152	2	0.68	0	0.32	multiplicative	1	0.02	13.3415	38.9887	0	0	13.3415	38.9887	2.92236	0.0518627	0	0.737691	0.271328	0.929696	0.129978
  104	2	0.7	0	0.3	multiplicative	1	0.02	10.1579	28.3393	0	0	10.1579	28.3393	2.78989	0.0809934	0	0.785584	0.292371	0.8969	0.193916
  81	2	0.72	0	0.28	multiplicative	1	0.02	8.10256	21.3296	0	0	8.10256	21.3296	2.63245	0.1122	0	0.818137	0.309862	0.86286	0.260709
  63	2	0.74	0	0.26	multiplicative	1	0.02	6.77941	16.8492	0	0	6.77941	16.8492	2.48534	0.140631	0	0.839809	0.322417	0.832544	0.322771
  56	2	0.76	0	0.24	multiplicative	1	0.02	5.84885	13.7469	0	0	5.84885	13.7469	2.35036	0.166077	0	0.855398	0.331514	0.805849	0.380733
  49	2	0.78	0	0.22	multiplicative	1	0.02	5.14571	11.4463	0	0	5.14571	11.4463	2.22444	0.189092	0	0.867373	0.338314	0.781994	0.435962
  44	2	0.8	0	0.2	multiplicative	1	0.02	4.58748	9.6565	0	0	4.58748	9.6565	2.10497	0.210158	0	0.877003	0.343527	0.760368	0.489412
  40	2	0.82	0	0.18	multiplicative	1	0.02	4.12866	8.21641	0	0	4.12866	8.21641	1.99009	0.229624	0	0.885001	0.347592	0.740538	0.541703
  36	2	0.84	0	0.16	multiplicative	1	0.02	3.74191	7.0289	0	0	3.74191	7.0289	1.87842	0.247748	0	0.891802	0.350796	0.722194	0.593244
  31	2	0.86	0	0.14	multiplicative	1	0.02	3.40961	6.0313	0	0	3.40961	6.0313	1.76891	0.26472	0	0.897689	0.353336	0.70511	0.644314
  31	2	0.88	0	0.12	multiplicative	1	0.02	3.11979	5.18101	0	0	3.11979	5.18101	1.66069	0.28069	0	0.902857	0.35535	0.68911	0.695109
  31	2	0.9	0	0.1	multiplicative	1	0.02	2.86396	4.44778	0	0	2.86396	4.44778	1.55302	0.295774	0	0.907446	0.356941	0.674059	0.745771
  31	2	0.92	0	0.08	multiplicative	1	0.02	2.63589	3.80944	0	0	2.63589	3.80944	1.44522	0.310067	0	0.911557	0.358187	0.659849	0.796406
  30	2	0.94	0	0.06	multiplicative	1	0.02	2.43088	3.24925	0	0	2.43088	3.24925	1.33666	0.323649	0	0.91527	0.359147	0.646389	0.847093
  29	2	0.96	0	0.04	multiplicative	1	0.02	2.2453	2.75431	0	0	2.2453	2.75431	1.2267	0.336585	0	0.918645	0.359868	0.633607	0.897891
  28	2	0.98	0	0.02	multiplicative	1	0.02	2.0763	2.31445	0	0	2.0763	2.31445	1.1147	0.348931	0	0.921731	0.360387	0.621439	0.948848
  28	2	1	0	0	multiplicative	1	0.02	1.92157	1.92157	0	0	1.92157	1.92157	1	0.360736	0	0	0.360736	0	1
